name,type,occurrence,vanillaWeight,weight
french_old_tower_main_3_cruiser,tower_main,0,285,213.75
french_old_tower_main_2_cruiser,tower_main,0,261,195.75
french_old_tower_main_1_cruiser,tower_main,0,234,175.5
lightcruiser_tower_main_5_advanced_france2,tower_main,0,345,258.75
lightcruiser_tower_main_5_advanced_france,tower_main,0,300,225
lightcruiser_tower_3,tower_main,0,354,265.5
lightcruiser_tower_2,tower_main,0,300,225
lightcruiser_tower_1,tower_main,0,255,191.25
lightcruiser_tower_main_9_france,tower_main,0,291,218.25
lightcruiser_tower_main_8_france,tower_main,0,264,198
lightcruiser_tower_main_7_france,tower_main,0,246,184.5
lightcruiser_tower_main_6_france,tower_main,0,225,168.75
lightcruiser_tower_main_5_france,tower_main,0,210,157.5
lightcruiser_tower_main_4_france,tower_main,0,180,135
lightcruiser_tower_main_3_mini,tower_main,0,120,90
lightcruiser_tower_main_2_mini,tower_main,0,98.4,73.8
lightcruiser_tower_main_2_low_mini,tower_main,0,84,63
lightcruiser_tower_main_2_lower_mini3,tower_main,0,92,69
lightcruiser_tower_main_2_lower_mini2,tower_main,0,81,60.75
lightcruiser_tower_main_2_lower_mini,tower_main,0,72,54
lightcruiser_tower_main_1_advanced3,tower_main,0,129,96.75
lightcruiser_tower_main_1_advanced2,tower_main,0,117,87.75
lightcruiser_tower_main_1_medium2,tower_main,0,105,78.75
lightcruiser_tower_main_1,tower_main,0,93,69.75
lightcruiser_tower_main_1_small2,tower_main,0,75,56.25
lightcruiser_tower_main_1_advanced,tower_main,0,90,67.5
lightcruiser_tower_main_1_medium,tower_main,0,78,58.5
lightcruiser_tower_main_1_small,tower_main,0,69,51.75
lightcruiser_tower_main_1_smaller,tower_main,0,60,45
lightcruiser_main_tall_3_var_old,tower_main,0,255,191.25
lightcruiser_main_tall_2_var_old,tower_main,0,219,164.25
lightcruiser_main_tall_1_var_old,tower_main,0,195,146.25
monte_tower_main_big_3_dd_france,tower_main,0,415,311.25
monte_tower_main_big_2_dd_france,tower_main,0,365,273.75
monte_tower_main_big_dd_france,tower_main,0,325,243.75
monte_tower_main_small_3_dd_france,tower_main,0,355,266.25
monte_tower_main_small_2_dd_france,tower_main,0,325,243.75
monte_tower_main_small_dd_france,tower_main,0,299,224.25
monte_tower_main_big_3_dd,tower_main,0,395,296.25
monte_tower_main_big_2_dd,tower_main,0,345,258.75
monte_tower_main_big_dd,tower_main,0,305,228.75
modern_tower_main_1_littorio_smallest_var,tower_main,0,282,211.5
modern_tower_main_1_littorio_smallest2_var,tower_main,0,240,180
monte_tower_main_small_3_dd,tower_main,0,335,251.25
monte_tower_main_small_2_dd,tower_main,0,305,228.75
monte_tower_main_small_dd,tower_main,0,279,209.25
tower_main_1_cruisertype_var2,tower_main,0,310,232.5
tower_main_1_cruisertype_var,tower_main,0,270,202.5
tower_main_1_cruisertype2,tower_main,0,245,183.75
tower_main_1_cruisertype,tower_main,0,200,150
destroyer_tower_main_3_cruisertype,tower_main,0,180,135
destroyer_tower_main_2_cruisertype,tower_main,0,150,112.5
destroyer_tower_main_1_cruisertype,tower_main,0,120,90
yubari_tower_4,tower_main,0,294,220.5
yubari_tower_3,tower_main,0,240,180
yubari_tower_2,tower_main,0,195,146.25
yubari_tower_1,tower_main,0,150,112.5
fletcher_type_tower_5_base,tower_main,0,405,303.75
fletcher_type_tower_4_base,tower_main,0,379,284.25
fletcher_type_tower_3_base,tower_main,0,325,243.75
fletcher_type_tower_2_base,tower_main,0,285,213.75
fletcher_type_tower_1_base,tower_main,0,250,187.5
fletcher_type_tower_1,tower_main,0,225,168.75
france_dd_tower_4,tower_main,0,204,153
france_dd_tower_3,tower_main,0,174,130.5
france_dd_tower_2,tower_main,0,150,112.5
france_dd_tower_1,tower_main,0,126,94.5
fletcher_type_tower_1_usa,tower_main,0,200,150
usa_dd_tower_4,tower_main,0,190,142.5
usa_dd_tower_3,tower_main,0,168,126
usa_dd_tower_2,tower_main,0,144,108
usa_dd_tower_1,tower_main,0,120,90
fletcher_type_tower_1_russia,tower_main,0,235,176.25
russian_dd_tower_2_small_3,tower_main,0,177,132.75
russian_dd_tower_2_small_2,tower_main,0,153,114.75
russian_dd_tower_2_small,tower_main,0,135,101.25
russian_dd_tower_1_small,tower_main,0,114,85.5
fletcher_type_tower_1_small2,tower_main,0,175,131.25
fletcher_type_tower_1_small1,tower_main,0,165,123.75
destroyer_tower_main_modern_big,tower_main,0,120,90
destroyer_tower_main_modern,tower_main,0,108,81
destroyer_tower_main_modern_4,tower_main,0,102,76.5
destroyer_tower_main_modern_4_small,tower_main,0,90,67.5
destroyer_tower_main_modern_2_large_3,tower_main,0,114,85.5
destroyer_tower_main_modern_2_large_2,tower_main,0,96,72
destroyer_tower_main_modern_2_large,tower_main,0,84,63
destroyer_tower_main_modern_1_large,tower_main,0,72,54
destroyer_tower_main_modern_3,tower_main,0,90,67.5
destroyer_tower_main_modern_2,tower_main,0,72,54
destroyer_tower_main_modern_1,tower_main,0,60,45
fletcher_type_tower_1_small2var,tower_main,0,169,126.75
fletcher_type_tower_1_small1var,tower_main,0,159,119.25
dd_tower_cruisersize_4,tower_main,0,177,132.75
dd_tower_cruisersize_3,tower_main,0,150,112.5
dd_tower_cruisersize_2,tower_main,0,135,101.25
dd_tower_cruisersize_1,tower_main,0,125,93.75
dd_tower_cruisersize_4_small,tower_main,0,155,116.25
dd_tower_cruisersize_3_small,tower_main,0,135,101.25
dd_tower_cruisersize_2_small,tower_main,0,120,90
dd_tower_cruisersize_1_small,tower_main,0,100,75
dd_tower_generic_1_big2,tower_main,0,115.2,86.4
dd_tower_generic_1_big,tower_main,0,102,76.5
dd_tower_generic_1,tower_main,0,80.4,60.3
dd_tower_generic_1_small,tower_main,0,75,56.25
destroyer_tower_main_gen2_1_vhuge,tower_main,0,69,51.75
destroyer_tower_main_gen2_1_huge,tower_main,0,57,42.75
destroyer_tower_main_gen2_1_large_2,tower_main,0,45,33.75
destroyer_tower_main_gen2_1_large,tower_main,0,37.2,27.9
destroyer_tower_main_gen2_1,tower_main,0,32.4,24.3
destroyer_tower_main_gen1_1,tower_main,0,30.6,22.95
destroyer_tower_main_gen1_1_small,tower_main,0,28.2,21.15
destroyer_tower_main_austria_big,tower_main,0,36.6,27.45
destroyer_tower_main_austria,tower_main,0,34.8,26.1
destroyer_tower_main_russia_big,tower_main,0,37.8,28.35
destroyer_tower_main_russia,tower_main,0,36,27
destroyer_tower_main_japan_1_big_var,tower_main,0,27,20.25
destroyer_tower_main_japan_1_big,tower_main,0,27,20.25
destroyer_tower_main_japan_1,tower_main,0,24,18
inflex_tower_main_destroyer_2,tower_main,0,20,15
inflex_tower_main_destroyer_1,tower_main,0,18,13.5
maine_tower_main_1_big,tower_main,0,59,44.25
maine_tower_main_1,tower_main,0,45,33.75
inflex_tower_main_mast_2,tower_main,0,81,60.75
inflex_tower_main_mast_1,tower_main,0,75,56.25
inflex_tower_main_mast_1_small,tower_main,0,68,51
lightcruiser_tower_main_1_smaller_gunboat1,tower_main,0,40,30
inflex_tower_main_0_xbig,tower_main,0,55,41.25
maine_tower_main_0_xbig,tower_main,0,50,37.5
inflex_tower_main_0_vbig,tower_main,0,45,33.75
maine_tower_main_0_vbig,tower_main,0,40,30
inflex_tower_main_0_big,tower_main,0,40,30
maine_tower_main_0_big,tower_main,0,35,26.25
inflex_tower_main_0,tower_main,0,35,26.25
maine_tower_main_0,tower_main,0,30,22.5
torpedo_tower_main_DD_old_2_bigger,tower_main,0,22.2,16.65
torpedo_tower_main_DD_old_1_bigger,tower_main,0,20.4,15.3
torpedo_tower_main_DD_old_2_big,tower_main,0,21.6,16.2
torpedo_tower_main_DD_old_1_big,tower_main,0,19.8,14.85
torpedo_tower_main_DD_old_2,tower_main,0,21.6,16.2
torpedo_tower_main_DD_old_1,tower_main,0,19.8,14.85
torpedo_tower_main_3_Large,tower_main,0,24.6,18.45
torpedo_tower_main_3_Large_small,tower_main,0,23.4,17.55
torpedo_tower_main_2_Large,tower_main,0,22.2,16.65
torpedo_tower_main_2_Large_small,tower_main,0,20.4,15.3
torpedo_tower_main_1_Large,tower_main,0,19.2,14.4
torpedo_tower_main_1_Large_small,tower_main,0,17.4,13.05
torpedo_tower_main_3_big,tower_main,0,21,15.75
torpedo_tower_main_3,tower_main,0,18.6,13.95
torpedo_tower_main_2,tower_main,0,16.8,12.6
torpedo_tower_main_2_small,tower_main,0,15,11.25
torpedo_tower_main_1,tower_main,0,13.8,10.35
torpedo_tower_main_1_small,tower_main,0,12,9
transport_tower_main,tower_main,0,54,40.5
tsesarevich_tower_sec_main6,tower_main,0,145,108.75
tsesarevich_tower_sec_main5,tower_main,0,115,86.25
tsesarevich_tower_sec_main4,tower_main,0,95,71.25
tsesarevich_tower_sec_main3,tower_main,0,77,57.75
tsesarevich_tower_sec_main2,tower_main,0,72,54
tsesarevich_tower_sec_main1,tower_main,0,69,51.75
test_brandenburg_tower_main,tower_main,0,264,198
ironclad_monitor_tower_main,tower_main,0,18,13.5
ironclad_virginia_tower_main,tower_main,0,9,6.75
modern_tower_sec_7_big3,tower_sec,0,3270,2452.5
modern_tower_sec_7_big2,tower_sec,0,3140,2355
modern_tower_sec_7_big,tower_sec,0,2950,2212.5
modern_tower_sec_7,tower_sec,0,2700,2025
modern_tower_sec_7_small,tower_sec,0,2200,1650
modern_tower_sec_6,tower_sec,0,3000,2250
modern_tower_sec_5,tower_sec,0,2400,1800
modern_tower_sec_4,tower_sec,0,2250,1687.5
modern_tower_sec_3,tower_sec,0,1800,1350
modern_tower_sec_bismarck_8,tower_sec,0,2940,2205
modern_tower_sec_bismarck_7,tower_sec,0,2400,1800
modern_tower_sec_bismarck_6,tower_sec,0,1920,1440
modern_tower_sec_bismarck_5,tower_sec,0,2040,1530
modern_tower_sec_bismarck_4,tower_sec,0,1440,1080
modern_tower_sec_bismarck_3,tower_sec,0,1140,855
modern_tower_sec_bismarck_funnel_bigger,tower_sec,0,1140,855
modern_tower_sec_bismarck_funnel,tower_sec,0,1020,765
modern_tower_sec_bismarck_funnel_smaller,tower_sec,0,900,675
kgeorge_sec_tower_2_xxbig,tower_sec,0,1590,1192.5
nelson_sec_tower_3_target3,tower_sec,0,1000,750
nelson_sec_tower_3_target2,tower_sec,0,940,705
nelson_sec_tower_3_target1,tower_sec,0,890,667.5
nelson_sec_tower_3_target1_small,tower_sec,0,890,667.5
iowa_tower_sec_small3,tower_sec,0,1320,990
iowa_tower_sec_small2,tower_sec,0,1080,810
iowa_tower_sec_small1,tower_sec,0,900,675
modern_tower_sec_2_big,tower_sec,0,780,585
modern_tower_sec_2_var,tower_sec,0,738,553.5
modern_tower_sec_2,tower_sec,0,690,517.5
modern_tower_sec_1,tower_sec,0,600,450
soyuz_tower_sec_6,tower_sec,0,1650,1237.5
soyuz_tower_sec_5,tower_sec,0,1410,1057.5
soyuz_tower_sec_4,tower_sec,0,1194,895.5
soyuz_tower_sec_3,tower_sec,0,1197,897.75
soyuz_tower_sec_2,tower_sec,0,1077,807.75
soyuz_tower_sec_1,tower_sec,0,954,715.5
soyuz_tower_sec_1_small,tower_sec,0,894,670.5
soyuz_tower_sec_0,tower_sec,0,834,625.5
soyuz_tower_sec_0_small,tower_sec,0,774,580.5
modern_tower_sec_bismarck_2_big,tower_sec,0,1074,805.5
modern_tower_sec_bismarck_2,tower_sec,0,960,720
modern_tower_sec_bismarck_1,tower_sec,0,840,630
modern_tower_sec_richelieu_bigvariant3_new,tower_sec,0,699,524.25
modern_tower_sec_richelieu_bigvariant2_new,tower_sec,0,625,468.75
modern_tower_sec_richelieu_bigvariant,tower_sec,0,594,445.5
modern_tower_sec_richelieu_7,tower_sec,0,1080,810
modern_tower_sec_richelieu_6,tower_sec,0,900,675
modern_tower_sec_richelieu_5,tower_sec,0,720,540
modern_tower_sec_richelieu_4,tower_sec,0,630,472.5
modern_tower_sec_richelieu_3,tower_sec,0,585,438.75
modern_tower_sec_richelieu_2,tower_sec,0,555,416.25
kgeorge_sec_tower_2_xbig,tower_sec,0,1470,1102.5
kgeorge_sec_tower_2_vbig,tower_sec,0,1350,1012.5
kgeorge_sec_tower_2_big,tower_sec,0,1230,922.5
kgeorge_sec_tower_2,tower_sec,0,1110,832.5
kgeorge_sec_tower_2_small,tower_sec,0,990,742.5
kgeorge_sec_tower_2_small2,tower_sec,0,810,607.5
kgeorge_sec_tower_2_small3,tower_sec,0,690,517.5
kgeorge_sec_tower_2_small3_var,tower_sec,0,570,427.5
command_sec_tower_4,tower_sec,0,3850,2887.5
command_sec_tower_3,tower_sec,0,3250,2437.5
command_sec_tower_2,tower_sec,0,2850,2137.5
command_sec_tower_1,tower_sec,0,2550,1912.5
triangular_sec_tower_2,tower_sec,0,1980,1485
triangular_sec_tower_1,tower_sec,0,1650,1237.5
modern_tower_sec_richelieu_bigvariant2,tower_sec,0,1185,888.75
dreadnought_tower_sec_newyork_1,tower_sec,0,950,712.5
modern_tower_sec_fuso_4,tower_sec,0,950,712.5
modern_tower_sec_fuso_3,tower_sec,0,834,625.5
modern_tower_sec_fuso_2,tower_sec,0,750,562.5
modern_tower_sec_fuso_1,tower_sec,0,630,472.5
dreadnought_tower_sec_fuso_2,tower_sec,0,714,535.5
dreadnought_tower_sec_fuso_1,tower_sec,0,654,490.5
kgeorge_sec_tower_1_vbig3,tower_sec,0,1110,832.5
kgeorge_sec_tower_1_vbig2,tower_sec,0,930,697.5
kgeorge_sec_tower_1_vbig,tower_sec,0,882,661.5
kgeorge_sec_tower_1_big,tower_sec,0,762,571.5
kgeorge_sec_tower_1,tower_sec,0,690,517.5
kgeorge_sec_tower_1_small,tower_sec,0,630,472.5
kgeorge_sec_tower_1_small2,tower_sec,0,558,418.5
nelson_sec_tower_2_repairadv2,tower_sec,0,740,555
nelson_sec_tower_2_repairadv1,tower_sec,0,700,525
nelson_sec_tower_1_simple,tower_sec,0,600,450
nelson_sec_tower_1_simple_small,tower_sec,0,550,412.5
nelson_sec_tower_1_simple_small2,tower_sec,0,490,367.5
mogami_tower_sec_3,tower_sec,0,750,562.5
mogami_tower_sec_3_small,tower_sec,0,690,517.5
mogami_tower_sec_2,tower_sec,0,630,472.5
mogami_tower_sec_2_small,tower_sec,0,570,427.5
mogami_tower_sec_1,tower_sec,0,450,337.5
arizona_sec_tower_9,tower_sec,0,1330,997.5
arizona_sec_tower_8,tower_sec,0,1215,911.25
arizona_sec_tower_7,tower_sec,0,1100,825
arizona_sec_tower_6,tower_sec,0,1000,750
arizona_sec_tower_5,tower_sec,0,935,701.25
arizona_sec_tower_4,tower_sec,0,900,675
arizona_sec_tower_3,tower_sec,0,875,656.25
arizona_sec_tower_2,tower_sec,0,795,596.25
arizona_sec_tower_1,tower_sec,0,775,581.25
newyork_sec_tower_c_3,tower_sec,0,735,551.25
newyork_sec_tower_c_2,tower_sec,0,630,472.5
newyork_sec_tower_c_1,tower_sec,0,520,390
newyork_sec_tower_b_2,tower_sec,0,600,450
newyork_sec_tower_b_1,tower_sec,0,500,375
newyork_sec_tower_a_2,tower_sec,0,365,273.75
newyork_sec_tower_a_1,tower_sec,0,295,221.25
mogami_tower_sec_1_small,tower_sec,0,420,315
dreadnought_tower_sec_cage_3_usa_newyork,tower_sec,0,550,412.5
kgeorge_sec_tower_1_small3,tower_sec,0,495,371.25
modern_tower_sec_richelieu_1_vbig,tower_sec,0,525,393.75
modern_tower_sec_richelieu_1_big,tower_sec,0,465,348.75
modern_tower_sec_richelieu_1,tower_sec,0,345,258.75
modern_tower_sec_richelieu_3_small,tower_sec,0,543,407.25
modern_tower_sec_richelieu_2_small,tower_sec,0,495,371.25
modern_tower_sec_richelieu_1_small,tower_sec,0,273,204.75
modern_tower_sec_generic_big,tower_sec,0,690,517.5
dreadnought_tower_sec_german2,tower_sec,0,930,697.5
dreadnought_tower_sec_german1,tower_sec,0,810,607.5
dreadnought_tower_sec_6,tower_sec,0,690,517.5
dreadnought_tower_sec_5,tower_sec,0,570,427.5
dreadnought_tower_sec_4,tower_sec,0,450,337.5
modern_tower_main_2_littorio_heavy,tower_sec,0,1620,1215
modern_tower_main_1_littorio_heavy,tower_sec,0,1290,967.5
dido_tower_sec_special_3_big,tower_sec,0,1500,1125
dido_tower_sec_special_2_big,tower_sec,0,1390,1042.5
dido_tower_sec_special_1_big,tower_sec,0,1290,967.5
dido_tower_sec_special_1,tower_sec,0,1175,881.25
dido_tower_sec_special_1_small,tower_sec,0,1000,750
modern_tower_sec_4_bc,tower_sec,0,1620,1215
modern_tower_sec_4_bc_smallvar,tower_sec,0,1500,1125
modern_tower_sec_3_bc,tower_sec,0,1080,810
modern_tower_sec_3_bc_smallvar,tower_sec,0,1014,760.5
modern_tower_sec_2_bc,tower_sec,0,480,360
modern_tower_sec_1_bc,tower_sec,0,360,270
modern_tower_sec_4_bc_small,tower_sec,0,990,742.5
modern_tower_sec_3_bc_small,tower_sec,0,900,675
modern_tower_sec_2_bc_small,tower_sec,0,420,315
battlecruiser_sec_hood_4,tower_sec,0,810,607.5
battlecruiser_sec_hood_4_small,tower_sec,0,762,571.5
battlecruiser_sec_hood_3,tower_sec,0,630,472.5
battlecruiser_sec_hood_3_small,tower_sec,0,582,436.5
modern_tower_sec_generic,tower_sec,0,570,427.5
modern_tower_sec_generic_small,tower_sec,0,534,400.5
modern_tower_sec_generic_german_base_small6,tower_sec,0,780,585
modern_tower_sec_generic_german_base_small5,tower_sec,0,610,457.5
modern_tower_sec_generic_german_base_small4,tower_sec,0,574,430.5
modern_tower_sec_generic_german_base_small3,tower_sec,0,380,285
modern_tower_sec_generic_german_base_small2,tower_sec,0,310,232.5
modern_tower_sec_generic_german_base_small,tower_sec,0,274,205.5
battleship_tower_sec_italy_1,tower_sec,0,600,450
battlecruiser_tower_sec_italy_2,tower_sec,0,795,596.25
battlecruiser_tower_sec_italy_1,tower_sec,0,630,472.5
modernized_sec_tower_sec_1,tower_sec,0,420,315
modern_tower_sec_littorio_9,tower_sec,0,1020,765
modern_tower_sec_littorio_8,tower_sec,0,870,652.5
modern_tower_sec_littorio_8_caversion,tower_sec,0,870,652.5
modern_tower_sec_littorio_7_big,tower_sec,0,750,562.5
modern_tower_sec_littorio_7,tower_sec,0,750,562.5
modern_tower_sec_littorio_6,tower_sec,0,675,506.25
modern_tower_sec_littorio_6_caversion,tower_sec,0,675,506.25
modern_tower_sec_littorio_5,tower_sec,0,555,416.25
modern_tower_sec_littorio_5_caversion,tower_sec,0,555,416.25
modern_tower_sec_littorio_4_big,tower_sec,0,534,400.5
modern_tower_sec_littorio_4,tower_sec,0,510,382.5
modern_tower_sec_littorio_3,tower_sec,0,480,360
modern_tower_sec_littorio_2,tower_sec,0,420,315
modern_tower_sec_littorio_1_big,tower_sec,0,396,297
modern_tower_sec_littorio_1,tower_sec,0,360,270
battlecruiser_tower_sec_small_pola,tower_sec,0,330,247.5
battlecruiser_sec_hood_2,tower_sec,0,180,135
battlecruiser_sec_hood_3_ca,tower_sec,0,138,103.5
battlecruiser_sec_hood_2_ca,tower_sec,0,120,90
battlecruiser_sec_hood_1_ca,tower_sec,0,105,78.75
battlecruiser_sec_hood_4_small_var,tower_sec,0,648,486
battlecruiser_sec_hood_3_small_var,tower_sec,0,480,360
modern_tower_sec_generic_small_var,tower_sec,0,456,342
battlecruiser_tower_sec_big_3,tower_sec,0,570,427.5
battlecruiser_tower_sec_big_2,tower_sec,0,510,382.5
battlecruiser_tower_sec_big_2_small,tower_sec,0,450,337.5
battlecruiser_tower_sec_big_1,tower_sec,0,414,310.5
battlecruiser_tower_sec_big_1_small,tower_sec,0,394.2,295.65
battlecruiser_tower_sec_big_1_var_large,tower_sec,0,372,279
battlecruiser_tower_sec_big_1_var,tower_sec,0,351,263.25
dreadnought_tower_sec_cage_2_usa_newyork,tower_sec,0,275,206.25
dreadnought_tower_sec_cage_1_usa_newyork,tower_sec,0,225,168.75
dreadnought_tower_sec__short_cage_3_usa,tower_sec,0,330,247.5
dreadnought_tower_sec_cage_7_usa_shared,tower_sec,0,312,234
dreadnought_tower_sec_cage_7_usa,tower_sec,0,312,234
dreadnought_tower_sec__short_cage_2_usa,tower_sec,0,275,206.25
dreadnought_tower_sec_cage_6_usa_shared,tower_sec,0,264,198
dreadnought_tower_sec_cage_6_usa,tower_sec,0,264,198
dreadnought_tower_sec_cage_5_usa_large,tower_sec,0,228,171
dreadnought_tower_sec_cage_5_usa,tower_sec,0,204,153
dreadnought_tower_sec__short_cage_1_usa,tower_sec,0,199,149.25
dreadnought_tower_sec_cage_4_usa_big,tower_sec,0,192,144
dreadnought_tower_sec_cage_4_usa,tower_sec,0,168,126
dreadnought_tower_sec_cage_3_usa,tower_sec,0,150,112.5
dreadnought_tower_sec_cage_3_usa_shared_big,tower_sec,0,138,103.5
dreadnought_tower_sec_simple_usa_newyork_2,tower_sec,0,155,116.25
dreadnought_tower_sec_simple_usa_newyork_1,tower_sec,0,130,97.5
dreadnought_tower_sec_cage_3_usa_shared,tower_sec,0,120,90
dreadnought_tower_sec_cage_1_usa_big,tower_sec,0,111,83.25
dreadnought_tower_sec_cage_1_usa,tower_sec,0,96,72
heavy_ca_german_tower_adv_narrow_7,tower_sec,0,1090,817.5
heavy_ca_german_tower_adv_narrow_6,tower_sec,0,980,735
heavy_ca_german_tower_adv_narrow_5,tower_sec,0,830,622.5
heavy_ca_german_tower_adv_narrow_4,tower_sec,0,700,525
heavy_ca_german_tower_adv_smaller3,tower_sec,0,650,487.5
heavy_ca_german_tower_adv_smaller2,tower_sec,0,610,457.5
heavy_ca_german_tower_adv_smaller1,tower_sec,0,610,457.5
heavy_ca_german_tower_adv_narrow_3,tower_sec,0,600,450
heavy_ca_german_tower_adv_narrow__2,tower_sec,0,540,405
heavy_ca_german_tower_adv_narrow__1,tower_sec,0,490,367.5
heavy_ca_german_tower_1_adv_narrow__small,tower_sec,0,440,330
heavy_ca_german_tower_3,tower_sec,0,660,495
heavy_ca_german_tower_2,tower_sec,0,600,450
heavy_ca_german_tower_1,tower_sec,0,510,382.5
heavy_ca_german_tower_1_small,tower_sec,0,480,360
modern_tower_sec_4_ca_big,tower_sec,0,474,355.5
modern_tower_sec_4_ca,tower_sec,0,438,328.5
modern_tower_sec_4_ca_small,tower_sec,0,414,310.5
heavy_ca_german_spee_sec_tower_5,tower_sec,0,474,355.5
heavy_ca_german_spee_sec_tower_4,tower_sec,0,408,306
heavy_ca_german_spee_sec_tower_3_middle,tower_sec,0,357,267.75
heavy_ca_german_spee_sec_tower_3,tower_sec,0,330,247.5
heavy_ca_german_spee_sec_tower_2_big,tower_sec,0,309,231.75
heavy_ca_german_spee_sec_tower_2,tower_sec,0,288,216
heavy_ca_german_spee_sec_tower_1,tower_sec,0,246,184.5
modern_tower_sec_2_ca__japan_big,tower_sec,0,672,504
modern_tower_sec_2_ca__japan,tower_sec,0,600,450
modern_tower_sec_1_ca_japan_big,tower_sec,0,546,409.5
modern_tower_sec_1_ca_japan,tower_sec,0,510,382.5
kgeorge_sec_tower_2_small4,tower_sec,0,570,427.5
kgeorge_sec_tower_2_smal5,tower_sec,0,510,382.5
kgeorge_sec_tower_2_navarra_big,tower_sec,0,474,355.5
kgeorge_sec_tower_1_small4,tower_sec,0,459,344.25
kgeorge_sec_tower_1_small5,tower_sec,0,420,315
kgeorge_sec_tower_1_small6,tower_sec,0,384,288
kgeorge_sec_tower_2_canarias,tower_sec,0,495,371.25
kgeorge_sec_tower_1_canarias,tower_sec,0,435,326.25
heavy_ca_tower_sec_6,tower_sec,0,480,360
heavy_ca_tower_sec_5_large,tower_sec,0,510,382.5
heavy_ca_tower_sec_5,tower_sec,0,390,292.5
modern_tower_sec_richelieu_smallvariant,tower_sec,0,534,400.5
monte_tower_sec_barb,tower_sec,0,380,285
monte_tower_sec_small,tower_sec,0,350,262.5
monte_tower_sec_barb_small,tower_sec,0,340,255
monte_tower_sec_smaller,tower_sec,0,310,232.5
heavy_ca_tower_sec_4,tower_sec,0,420,315
heavy_ca_tower_sec_3_big,tower_sec,0,366,274.5
heavy_ca_tower_sec_3,tower_sec,0,354,265.5
heavy_ca_tower_sec_3_small,tower_sec,0,336,252
heavy_ca_tower_sec_3_smaller,tower_sec,0,312,234
heavy_ca_tower_sec_3_smallest,tower_sec,0,282,211.5
heavy_ca_tower_sec_3_smallest2,tower_sec,0,192,144
atlanta_tower_sec_base3,tower_sec,0,855,641.25
atlanta_tower_sec_base2,tower_sec,0,795,596.25
atlanta_tower_sec_base1,tower_sec,0,755,566.25
brooklyn_tower_sec_4_big,tower_sec,0,750,562.5
brooklyn_tower_sec_4,tower_sec,0,660,495
brooklyn_tower_sec_4_small2,tower_sec,0,595,446.25
brooklyn_tower_sec_4_small1,tower_sec,0,520,390
brooklyn_tower_sec_4_smallest2,tower_sec,0,400,300
brooklyn_tower_sec_4_smallest1,tower_sec,0,350,262.5
brooklyn_tower_sec_1_big,tower_sec,0,490,367.5
brooklyn_tower_sec_1,tower_sec,0,400,300
brooklyn_tower_sec_1_small,tower_sec,0,360,270
atlanta_tower_sec_small_5,tower_sec,0,525,393.75
atlanta_tower_sec_small_4,tower_sec,0,440,330
brooklyn_tower_sec_2_big2,tower_sec,0,370,277.5
brooklyn_tower_sec_2_big,tower_sec,0,330,247.5
brooklyn_tower_sec_2,tower_sec,0,290,217.5
atlanta_tower_sec_base_3,tower_sec,0,310,232.5
atlanta_tower_sec_base_2,tower_sec,0,280,210
atlanta_tower_sec_base_1,tower_sec,0,255,191.25
deRuyter_tower_sec_a_big2,tower_sec,0,450,337.5
deRuyter_tower_sec_a_big,tower_sec,0,390,292.5
deRuyter_tower_sec_a,tower_sec,0,330,247.5
deRuyter_tower_sec_a_small,tower_sec,0,300,225
deRuyter_tower_sec_b_big,tower_sec,0,200,150
deRuyter_tower_sec_b,tower_sec,0,170,127.5
deRuyter_tower_sec_b_small,tower_sec,0,130,97.5
mogami_tower_sec_0_xxlarge,tower_sec,0,266,199.5
mogami_tower_sec_0_xlarge,tower_sec,0,230,172.5
mogami_tower_sec_0_big,tower_sec,0,170,127.5
mogami_tower_sec_0,tower_sec,0,110,82.5
brooklyn_tower_main_small_sec1,tower_sec,0,585,438.75
brooklyn_tower_main_small_sec1_small,tower_sec,0,515,386.25
dido_tower_sec_2_xlarge,tower_sec,0,700,525
dido_tower_sec_1_lxarge,tower_sec,0,630,472.5
dido_tower_sec_2_large,tower_sec,0,580,435
dido_tower_sec_1_large,tower_sec,0,510,382.5
dido_tower_sec_2,tower_sec,0,475,356.25
dido_tower_sec_1,tower_sec,0,440,330
brooklyn_tower_main_tiny_sec1,tower_sec,0,330,247.5
brooklyn_tower_main_tiny_sec1_small,tower_sec,0,300,225
dido_tower_sec_2_large_var,tower_sec,0,380,285
dido_tower_sec_1_large_var,tower_sec,0,310,232.5
dido_tower_sec_2_var,tower_sec,0,275,206.25
dido_tower_sec_1_var,tower_sec,0,240,180
dido_tower_sec_3_vbig,tower_sec,0,420,315
dido_tower_sec_3_big,tower_sec,0,390,292.5
dido_tower_sec_3,tower_sec,0,350,262.5
dido_tower_sec_4_big,tower_sec,0,315,236.25
dido_tower_sec_4,tower_sec,0,265,198.75
dido_tower_sec_4_small,tower_sec,0,225,168.75
atlanta_tower_sec_small_3,tower_sec,0,225,168.75
atlanta_tower_sec_small_2,tower_sec,0,205,153.75
atlanta_tower_sec_small_1,tower_sec,0,185,138.75
brooklyn_tower_sec_3_big,tower_sec,0,105,78.75
brooklyn_tower_sec_3,tower_sec,0,97,72.75
heavy_ca_tower_sec_1,tower_sec,0,270,202.5
heavy_ca_tower_sec_2,tower_sec,0,330,247.5
kgeorge_sec_tower_1_navarra_big,tower_sec,0,414,310.5
kgeorge_sec_tower_2_navarra,tower_sec,0,405,303.75
